id_match,model,player,num_invalidos,avg_execution_time,num_valid_plays,win_status
093a9852-01e4-11f0-95eb-005056c00003,google/gemini-2.0-flash-thinking-exp-1219:free,x,0,10.298887324985117,3,0.0
093a9852-01e4-11f0-95eb-005056c00003,deepseek/deepseek-r1-distill-llama-70b:free,o,0,38.56691326666623,3,1.0
0feb5eb9-01e2-11f0-9e3e-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,x,4,30.77483395001036,4,1.0
0feb5eb9-01e2-11f0-9e3e-005056c00003,mistralai/mistral-small-24b-instruct-2501:free,o,3,5.910336466661344,3,0.0
169f5790-01e0-11f0-80b9-005056c00003,gpt-3.5-turbo-0125,x,1,1.7220598666463047,3,1.0
169f5790-01e0-11f0-80b9-005056c00003,sophosympatheia/rogue-rose-103b-v0.2:free,o,0,6.395853000033337,2,0.0
2ebf9f9a-01e5-11f0-a90f-005056c00003,google/gemini-2.0-flash-exp:free,x,0,2.714329833358837,3,0.0
2ebf9f9a-01e5-11f0-a90f-005056c00003,deepseek/deepseek-r1:free,o,0,27.426582266654197,3,1.0
35b62e5e-01e6-11f0-bad0-005056c00003,google/gemini-2.0-flash-lite-preview-02-05:free,x,0,1.793026400031522,3,1.0
35b62e5e-01e6-11f0-bad0-005056c00003,meta-llama/llama-3.3-70b-instruct:free,o,0,3.9552448500180617,2,0.0
535b156b-01e0-11f0-ac93-005056c00003,cognitivecomputations/dolphin3.0-mistral-24b:free,x,0,2.7013007999630645,4,1.0
535b156b-01e0-11f0-ac93-005056c00003,qwen/qwen2.5-vl-72b-instruct:free,o,1,7.941038866643794,3,0.0
58f87f68-01e6-11f0-8871-005056c00003,sophosympatheia/rogue-rose-103b-v0.2:free,x,0,8.776926650025416,3,0.0
58f87f68-01e6-11f0-8871-005056c00003,gpt-3.5-turbo-0125,o,1,1.039257266675122,3,1.0
7b0ebe29-01d5-11f0-a1c6-005056c00003,o3-mini,x,0,15.111172150005586,4,1.0
7b0ebe29-01d5-11f0-a1c6-005056c00003,google/gemini-exp-1206:free,o,0,3.171542074996978,3,0.0
7d35daa7-01e3-11f0-a540-005056c00003,google/gemini-exp-1206:free,x,0,3.402281024988042,3,0.0
7d35daa7-01e3-11f0-a540-005056c00003,o3-mini,o,0,18.528925266698934,3,1.0
83d58b81-01e4-11f0-94f2-005056c00003,nvidia/llama-3.1-nemotron-70b-instruct:free,x,0,8.601310399943033,3,0.0
83d58b81-01e4-11f0-94f2-005056c00003,gpt-4o,o,0,3.4529993000129857,3,1.0
8ed4bc55-01e6-11f0-b5ee-005056c00003,qwen/qwen2.5-vl-72b-instruct:free,x,0,7.415950200008228,5,1.0
8ed4bc55-01e6-11f0-b5ee-005056c00003,cognitivecomputations/dolphin3.0-mistral-24b:free,o,7,3.4014674999925774,4,0.0
a03a9e10-01de-11f0-b620-005056c00003,gpt-4o,x,0,1.9027539000380784,3,1.0
a03a9e10-01de-11f0-b620-005056c00003,nvidia/llama-3.1-nemotron-70b-instruct:free,o,0,7.46792759996606,2,0.0
b463b2f8-01d6-11f0-bf1b-005056c00003,deepseek/deepseek-r1-distill-llama-70b:free,x,0,30.30772420000285,5,0.5
b463b2f8-01d6-11f0-bf1b-005056c00003,google/gemini-2.0-flash-thinking-exp-1219:free,o,0,8.184547850047238,4,0.5
bc9f3073-01df-11f0-bcc0-005056c00003,google/gemini-2.0-pro-exp-02-05:free,x,0,2.7862506333428123,3,0.0
bc9f3073-01df-11f0-bcc0-005056c00003,google/learnlm-1.5-pro-experimental:free,o,0,2.2768861666942635,3,1.0
c73b6b71-01d5-11f0-8838-005056c00003,o1-mini,x,1,6.474579533368039,3,0.0
c73b6b71-01d5-11f0-8838-005056c00003,google/gemini-2.0-flash-thinking-exp:free,o,0,7.640426633336271,3,1.0
c9458f86-01e3-11f0-b588-005056c00003,google/gemini-2.0-flash-thinking-exp:free,x,0,6.390590374998283,3,0.0
c9458f86-01e3-11f0-b588-005056c00003,o1-mini,o,0,9.783678766689263,3,1.0
d739f0fd-01e5-11f0-88ce-005056c00003,google/learnlm-1.5-pro-experimental:free,x,0,2.9978504800004884,4,0.0
d739f0fd-01e5-11f0-88ce-005056c00003,google/gemini-2.0-pro-exp-02-05:free,o,0,2.9378259499790147,4,1.0
e983c255-01df-11f0-80fd-005056c00003,meta-llama/llama-3.3-70b-instruct:free,x,0,3.7918722750328016,4,1.0
e983c255-01df-11f0-80fd-005056c00003,google/gemini-2.0-flash-lite-preview-02-05:free,o,0,2.193740200047614,3,0.0
f21b23e7-01e6-11f0-9301-005056c00003,mistralai/mistral-small-24b-instruct-2501:free,x,4,2.83099887999706,5,1.0
f21b23e7-01e6-11f0-9301-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,o,4,21.95330769996508,4,0.0
f6496458-01de-11f0-acca-005056c00003,deepseek/deepseek-r1:free,x,0,26.39646340001491,4,1.0
f6496458-01de-11f0-acca-005056c00003,google/gemini-2.0-flash-exp:free,o,0,3.2967786749941297,3,0.0
